Date,U,CC,delT,AirT,Humidity,Prec(mm/d),swr(w/m2),inflow(m3/s),Ice_d,days from iceoff,MLD,W,thermD,NOX,O2,PO4,TotP,NH4,Si,Chl
2017-07-04,4.974708333333333,0.6958333333333334,3.768077777777776,13.140833333333337,80.92083333333333,0.0,424.8,0.148,86,94.0,-7.621657311475434,2.1029895156131704,-13.6941,0.4103884129668797,281.00639027808484,0.09074190053645205,0.6838916738880841,0.8571508359092911,42.69669823189299,6.020000195171768
2017-07-05,4.109583333333334,0.2875,3.793744444444444,13.245833333333332,68.67083333333336,0.0,668.9,0.144,86,95.0,-11.69218681127634,5.021546236097408,-13.6574,0.37197359332762947,281.5211954454642,0.0929851923737304,0.687192816543284,0.8588680446308182,42.83126617953793,6.3913461643736955
2017-07-06,3.679625,0.1333333333333333,3.5771555555555565,13.09125,69.175,0.0,833.0,0.142,86,96.0,-12.67571504451182,7.469337342514829,-14.5,0.39882385206933574,282.76600854422384,0.1030213986818193,0.7022512877397139,0.8694650584529217,42.720685026610866,6.410810419720275
2017-07-07,1.9632916666666675,0.6791666666666667,3.7872333333333312,16.44208333333333,65.63333333333334,0.0,716.1,0.138,86,97.0,-12.99911947551073,9.607094510123725,-13.6969,0.4314023793684951,284.09980200482545,0.11865169220451818,0.6946912408178961,0.8728255150101235,42.839696456854305,6.806374096322835
2017-07-08,2.715958333333333,0.5875,3.758855555555554,15.704583333333336,79.87083333333335,0.5999999999999998,860.0,0.134,86,98.0,-7.736876288597452,19.482987121472192,-13.4589,0.4104597651432308,283.9074709670362,0.10731880631289929,0.7027258602062041,0.8761578813619467,42.52396587077309,6.953848209949385
2017-07-09,2.6412499999999994,0.9208333333333334,4.05334444444445,15.519583333333337,95.775,0.8000000000000003,461.3,0.13,86,99.0,-3.460481678047656,2.187272832962793,-13.6927,0.39826975101597073,285.7887504014007,0.1043062763108545,0.6992169761397168,0.8759899651363862,42.50992178448174,6.596552703820081
2017-07-10,3.5508333333333333,0.5541666666666666,3.9215222222222224,17.764166666666668,73.55833333333335,0.1,805.0,0.125,86,100.0,-4.093979983061382,3.4708458912188584,-14.5,0.3782556452713142,289.6643045784886,0.1123610038799209,0.7013880833074978,0.8727282735683944,42.8363656394362,6.422102775243155
2017-07-11,2.84825,0.9708333333333332,4.226611111111112,15.408333333333331,99.25416666666663,1.1999999999999995,193.7,0.122,86,101.0,-4.704487750810909,2.714963190543588,-14.5,0.3984008762484508,292.26819945033645,0.11519373800280408,0.6942158752400268,0.8750079027286727,43.39734548182974,6.266712192401362
2017-07-12,3.5655,0.3208333333333333,4.119522222222223,17.37125,74.91666666666666,0.0,704.4,0.118,86,102.0,-5.067029650504379,5.242853560332861,-13.3856,0.3829572335401887,293.07464078905906,0.11199069981231849,0.6983381208312133,0.9004886627669385,44.17302454158604,6.278051557231616
2017-07-13,5.784416666666666,0.5000000000000001,3.4571333333333296,14.986666666666665,65.26666666666667,0.0,623.2,0.114,86,103.0,-5.674296154712966,2.4207111592795947,-14.5,0.3168290331115965,293.8910848350962,0.10591492375168675,0.6987744169544114,0.9195407950962562,44.505666639986664,6.3761047380503655
2017-07-14,3.623250000000001,0.1,3.726522222222224,16.037083333333335,58.86249999999999,0.0,780.1,0.11,86,104.0,-9.231459868221572,2.3087553993531382,-13.4932,0.274575747968049,294.3433186905041,0.09301717639172195,0.70509744693429,0.9173217094025263,43.888428046797394,6.326848454012534
2017-07-15,1.9070833333333337,0.125,3.797877777777778,16.952083333333334,64.71250000000002,0.0,683.1,0.107,86,105.0,-10.07169043168422,10.992337323395448,-12.665,0.2501078088497531,296.87561171127624,0.09929549228058522,0.7049535700793216,0.9052165165716657,43.57321413343767,6.310676943762324
2017-07-16,3.649125,0.4958333333333333,3.931533333333336,17.61375,73.64999999999999,0.6999999999999997,755.5,0.103,86,106.0,-8.20792104314928,22.48602786441789,-11.2458,0.21349349359488756,296.5041506935143,0.09486236086598185,0.7105562082621766,0.8696187158818853,43.26014602869379,6.934299576026182
2017-07-17,5.1062916666666665,0.6083333333333335,3.8110222222222223,16.497916666666665,80.89999999999999,0.1,672.0,0.101,86,107.0,-5.34059048771622,3.0689275897976445,-14.5,0.19686593683587147,294.816943898213,0.09675898009892595,0.7098434047707103,0.8547014628719563,42.631009157828984,7.14640152186399
2017-07-18,4.422833333333332,0.3083333333333333,3.8308333333333326,15.377499999999998,70.12499999999999,0.0,611.4,0.098,86,108.0,-9.585220825236387,3.189702826163432,-14.5,0.15873912536971455,293.92968228851254,0.09126817707846456,0.719818721039036,0.8348567364749755,42.04495557516366,7.555955970926939
2017-07-19,4.024791666666666,0.5166666666666667,3.771500000000005,15.599166666666669,65.35,0.0,605.4,0.095,86,109.0,-10.66231268309568,5.148607628822512,-14.5,0.1827798085175969,293.5129749015741,0.09582384226012505,0.723109495288978,0.7974213307796136,41.29106144058365,7.72786918948901
2017-07-20,2.177291666666666,0.75,3.5832333333333306,15.784583333333336,68.72500000000001,0.0,580.3,0.093,86,110.0,-11.31034039054462,6.98229391934397,-12.5119,0.2358562036398842,290.5678371865251,0.10844822506662963,0.7130020628825687,0.7643538320273109,41.16696677333699,7.9753605303591835
2017-07-21,2.201083333333333,0.1791666666666667,3.577266666666665,15.235833333333332,71.96666666666667,0.2999999999999999,777.6,0.136,86,111.0,-11.13834054994433,33.018382704302816,-11.522,0.2575293007657043,289.232284952035,0.10647045477623293,0.7100131773478167,0.7642304672651952,41.39757336493932,8.063208203871108
2017-07-22,2.186333333333333,0.5208333333333334,3.175133333333333,14.958750000000002,83.07083333333334,0.4000000000000001,725.5,0.189,86,112.0,-7.975943368666106,16.186195419588774,-9.4902,0.3002315231642339,286.1170634631793,0.09999196545343711,0.7071789265644547,0.7768882077281595,41.13157638809275,8.012287643843523
2017-07-23,3.164,0.4624999999999997,3.387411111111112,15.585000000000004,81.925,0.0,808.0,0.235,86,113.0,-5.27986161510948,7.341321451177825,-14.5,0.2872396505286538,286.93228712786555,0.10673555305412255,0.7241694935910976,0.8130768377012491,41.59079742605551,7.4847128074135085
2017-07-24,3.822291666666666,0.4666666666666667,3.307488888888889,15.875833333333334,80.70833333333334,0.0,748.7,0.274,86,114.0,-6.688817755552082,5.5185103498987145,-14.5,0.30450379590743887,286.9714364588979,0.10325658481032761,0.7351911866914606,0.834655585457065,42.07827594171556,7.380455269408032
2017-07-25,4.369583333333333,0.5416666666666666,3.345722222222223,16.313750000000002,84.34583333333333,0.0,665.7,0.308,86,115.0,-7.873629745500148,3.5898423377355457,-14.5,0.33119072297773267,286.40591376969866,0.11085114910479274,0.7351755002185375,0.8661210649508195,43.195608008607266,7.394287480547791
2017-07-26,3.389416666666666,0.3333333333333333,3.4878111111111085,16.61625,88.97500000000001,0.0,429.4,0.337,86,116.0,-9.45759746900989,4.036502351436783,-13.404,0.3229519254566967,285.787102971984,0.10947670461161708,0.7284951612801098,0.8978843911644054,44.26608141005089,7.432233606153191
2017-07-27,2.7507083333333338,0.6500000000000002,3.554166666666669,18.30125,76.075,2.299999999999999,632.5,0.361,86,117.0,-10.06137556729511,11.483406643822992,-11.5213,0.3003033605110816,287.39622570486506,0.09691013748963265,0.7437413340761064,0.9343615150252472,45.26989123738339,7.422277339938178
2017-07-28,2.651625,0.7833333333333333,3.759655555555554,16.087083333333332,98.43333333333334,6.400000000000002,350.9,0.381,86,118.0,-9.67930929640826,17.179975961206978,-11.4944,0.3140847278300924,285.75391132639055,0.09843949966916561,0.7485652045957094,0.9405122300728017,45.86135786824225,7.277113307114342
2017-07-29,2.9636666666666667,0.225,3.18502222222222,18.512083333333333,72.51666666666665,0.0,687.9,0.4,86,119.0,-4.932814111151878,4.4270061487714525,-12.1291,0.27351525391792764,289.78849526640977,0.11172002351402859,0.7509782666340756,0.945052813319375,46.963133973801675,7.24746232135051
2017-07-30,3.5474583333333345,0.6791666666666667,3.849999999999998,18.5575,78.23333333333335,0.5999999999999998,657.0,0.414,86,120.0,-5.698929251407622,5.255495825054132,-12.4099,0.2767997691102376,290.85397798760016,0.121236858659021,0.7407401999707285,0.9556000130908158,47.35159034222728,7.566616821309304
2017-07-31,5.756791666666666,0.5375000000000004,3.954377777777781,19.240416666666665,71.60833333333333,0.0,716.0,0.424,86,121.0,-5.408467257054864,3.435345117667116,-10.5207,0.25564889518735284,292.1188636702763,0.11548560285723172,0.7310772261161677,0.9277216399696863,47.68361431092557,7.63020005225907
2017-08-01,4.813375,0.4083333333333332,3.6484666666666623,18.69583333333333,69.45,0.0,748.0,0.399,86,122.0,-9.87669904224074,2.553433789703237,-14.5,0.23348763108905524,292.76599765982627,0.11306375688266744,0.7402770366502146,0.8946337124370617,47.66914529514718,7.698983281555111
2017-08-02,3.8547916666666673,0.5125000000000001,4.190555555555555,18.63125,70.6875,0.0,713.3,0.375,86,123.0,-10.84135805622708,4.809391908670589,-13.4682,0.22953466368278136,293.44338646993793,0.11939138941886043,0.7442625151274787,0.850666440490792,47.65467627936879,7.755871439708036
2017-08-03,4.259458333333334,0.5208333333333334,3.794111111111107,17.933749999999996,74.48750000000001,5.5,688.5,0.353,86,124.0,-10.6666149889052,6.478582522163998,-10.6658,0.23718914475703373,293.8727321262883,0.11500963879249079,0.7243998344394047,0.8078296113274371,47.65467627936879,7.684727958644869
2017-08-04,5.778333333333332,0.5750000000000003,3.9790666666666654,17.137500000000003,86.77083333333331,0.6999999999999997,672.0,0.333,86,125.0,-11.18195213304211,6.4418348989870005,-12.7227,0.22003114143875796,295.5531453927356,0.1098578138519571,0.7319611568275343,0.7764895540995066,47.640207263590405,7.9105366964013575
2017-08-05,7.230833333333334,0.4958333333333334,3.3790222222222184,16.3325,93.97083333333336,1.6000000000000003,669.0,0.315,86,126.0,-11.68507113790623,3.476927389742867,-13.5563,0.2508702542240883,293.5948504532625,0.10512395336029379,0.7302553362957154,0.7499897320983696,47.640207263590405,8.017604096155749
2017-08-06,4.385083333333332,0.8875000000000002,3.132077777777777,15.447916666666666,97.2125,2.2000000000000006,310.0,0.298,86,127.0,-13.61293524244332,2.9121081378298133,-14.5,0.3096280168369116,291.6484879731504,0.09850979075809159,0.7310879596730944,0.7446282900710506,47.31193904179727,8.026839294198409
2017-08-07,3.0049999999999994,0.5875,2.9660666666666664,16.17,86.75833333333333,7.699999999999998,573.7,0.284,86,128.0,-13.65017560897952,8.088070293117216,-14.5,0.3961517244804691,288.2451870503629,0.10673042472538748,0.7397598555076071,0.7638899231101498,47.326408057575655,8.070638814642036
2017-08-08,3.876083333333333,0.5208333333333335,2.995088888888887,18.01541666666667,68.79583333333333,0.0,582.6,0.27,86,129.0,-13.67501439443513,23.856919603348416,-13.6989,0.466478155964161,286.49158240438004,0.11288048067904086,0.7403538295480273,0.8088017721098376,47.340877073354044,8.107051311728222
2017-08-09,3.1637500000000003,0.8958333333333335,2.82736666666667,17.875833333333336,85.04583333333333,0.5999999999999998,729.1,0.255,86,130.0,-13.66853673242732,9.302778781790485,-13.5709,0.5361478659405498,283.7345638319468,0.1159381854698576,0.7343355618096054,0.8640357216357203,47.35534608913243,8.136394406837521
2017-08-10,5.0752500000000005,0.1874999999999999,2.927288888888892,18.36958333333333,82.62916666666665,0.0,537.9,0.241,86,131.0,-13.143252625993,19.090581909368314,-13.0567,0.611036571158148,281.36122408073027,0.1340230359276382,0.7537487409402661,0.9124588483309566,47.36981510491082,8.322648729733992
2017-08-11,3.470708333333333,0.1083333333333333,2.465744444444443,19.336666666666662,73.7125,0.0,714.4,0.229,86,132.0,-12.13395035308282,4.3709009693135545,-14.5,0.6980815292986797,282.3557134885811,0.15486389605387232,0.7661331865604899,0.9584502004663021,47.38428412068921,8.413414983256077
2017-08-12,2.631541666666667,0.8833333333333333,3.185077777777781,18.08333333333333,89.81666666666668,1.1000000000000003,485.6,0.215,86,133.0,-12.89767770545654,15.569626427109377,-13.8656,0.7672080101262103,279.4854012560449,0.1685708159839527,0.7827126601456026,1.0091685631001657,47.3987531364676,8.437077355924139
2017-08-13,3.8660833333333327,0.9000000000000002,3.250422222222223,14.429166666666667,96.7958333333333,8.5,265.9,0.205,86,134.0,-5.224599973655996,4.708573204965714,-11.8773,0.7597157924702638,281.1781462938179,0.17015042298125932,0.7845827109593346,1.0098103593160759,46.976637111243996,8.21147187564584
2017-08-14,3.206291666666667,0.1375,2.852544444444444,15.862083333333336,72.46666666666667,0.0,698.4,0.195,86,135.0,-10.90360717146857,6.13070101680507,-11.6253,0.773405155848929,282.1234549833084,0.17348918994688206,0.7870376424101552,1.0130319254472637,46.79032325646438,8.271971201924368
2017-08-15,2.658333333333333,0.5041666666666667,2.9048888888888875,16.30833333333334,72.98333333333333,0.0,535.8,0.185,86,136.0,-13.07661132739984,17.760242379241955,-14.5,0.7975060241382866,281.72903847119215,0.1816836189159745,0.8078799425629952,1.0017050031431258,46.79032325646438,8.322829372611977
2017-08-16,3.27775,0.8791666666666665,2.926033333333333,16.94458333333333,89.89999999999999,0.0,435.0,0.201,86,137.0,-11.83358208839483,19.0983013437411,-13.4478,0.8123033236251288,280.36394260338955,0.17996777470623912,0.8338284416923545,1.0125548476738102,46.79032325646438,8.247649905845511
2017-08-17,1.5991249999999997,0.5208333333333334,2.671966666666666,16.825,77.1,0.0,564.8,0.191,86,138.0,-12.09319424145309,13.768391989504504,-11.6667,0.8039359990571625,280.9996346843799,0.1751992704267404,0.8470906250759832,1.0171332943602178,46.79032325646438,8.23705534592808
2017-08-18,2.542041666666667,1.0,2.6929333333333325,15.88083333333333,96.62916666666668,3.1,347.8,0.181,86,139.0,-12.71839422254585,61.438124350232506,-14.5,0.8484289824844422,278.5036023650759,0.16586815872083668,0.8601553418572367,1.0142602982047444,46.62799619640266,7.919688605056732
2017-08-19,5.075333333333334,0.8291666666666666,2.5891888888888843,17.343750000000004,85.75,4.299999999999998,522.1,0.173,86,140.0,-6.310245915135489,5.645205058253018,-14.5,0.8148502975481298,281.205971613973,0.16214900633365192,0.8606700542975966,1.0118126711072828,46.62799619640266,7.917211920220233
2017-08-20,4.611666666666666,0.3916666666666666,1.5846000000000018,16.01458333333333,74.99166666666666,0.0,596.9,0.166,86,141.0,-13.74322840412242,4.504557773645314,-14.5,0.8653255498387588,279.6166618887623,0.17667232744738606,0.8745657663577777,1.010078619651175,47.38468676928668,8.385160640460082
2017-08-21,2.4940416666666665,0.25,0.1492000000000004,15.655416666666662,85.40416666666668,1.1000000000000003,584.0,0.158,86,142.0,-14.64639883955221,5.7856763304197285,-15.0,0.8452747488167905,281.2684765035462,0.19820916733677715,0.8821107056103309,1.044586663427179,47.15309865074225,8.497684412201153
2017-08-22,4.401291666666668,0.6416666666666669,0.3663999999999987,13.984166666666669,92.34583333333332,0.5,290.5,0.152,86,143.0,-14.72851300901868,27.79826592268583,-15.0,0.8514043880056682,279.37942409277747,0.21185436977878766,0.8818654027737223,1.0426370668493512,46.41650291284329,8.287279568291051
2017-08-23,3.801874999999999,0.3583333333333331,0.4476888888888872,13.747500000000004,85.4833333333333,0.0,465.3,0.144,86,144.0,-15.22067857692001,5.676569059602943,-15.0,0.8386706457224651,281.89170610469233,0.23235443816641727,0.8748792954800347,1.0165691205740381,45.67990717494433,8.308222019324031
2017-08-24,1.9654166666666664,0.3708333333333333,0.154566666666664,14.412499999999996,76.93749999999999,4.700000000000002,612.3,0.138,86,145.0,-15.74899256640994,11.71212696762758,-15.0,0.8632661219083283,285.43902560696216,0.25380702320148424,0.8789510920166406,1.032269992576713,44.943311437045374,8.287077693429385
2017-08-25,2.181791666666667,0.9125,0.3853111111111147,12.47625,94.11666666666667,0.8999999999999998,272.7,0.133,86,146.0,-16.18411123330467,35.84592386571974,-15.0,0.798926331538207,283.95153310574733,0.28003770537165656,0.8554528687383866,1.0262168132697858,44.32263238681042,8.337250609041774
2017-08-26,4.7055,0.1708333333333334,0.4936000000000007,12.523333333333335,76.07083333333334,0.0,652.1,0.128,86,147.0,-13.95015894401294,19.43480288749181,-15.0,0.8600626399193457,283.88978277005185,0.2929059141079223,0.8581975343601821,1.0040410327919067,43.539626276513744,8.443023901844915
2017-08-27,2.957625,0.2708333333333333,0.0793333333333343,11.93625,80.05,0.0,446.3,0.122,86,148.0,-18.10223207444571,4.295709697599538,-15.0,0.847514776519038,285.9532114303504,0.3125158384937889,0.8701235691366974,1.0343582315521824,42.7647828561282,8.34849696520144
2017-08-28,2.67525,0.225,0.177500000000002,14.066666666666665,76.075,0.0,625.8,0.1169999999999999,86,149.0,-18.66953057558726,12.073977405000816,-15.0,0.8325260538376276,286.62657580796304,0.3171311993578301,0.8724698379379838,1.0275674152515362,42.39967871915557,8.32436299998225
2017-08-29,5.204541666666667,0.9041666666666668,0.4506666666666667,17.19791666666666,80.125,0.2999999999999999,606.5,0.112,86,150.0,-19.2112721258127,11.439540574589516,-15.0,0.8501874158039919,289.82220555657136,0.32479171134397644,0.8861528254229967,1.0499537783789896,42.84244076415102,8.59681503051336
2017-08-30,4.738041666666666,0.9625,0.2846444444444422,17.906666666666663,75.55416666666667,7.599999999999997,598.5,0.107,86,151.0,-19.31045842530144,1.622642575458252,-15.0,0.8735227261872385,292.17825927728256,0.3281738600212917,0.9000115495131153,1.082361978144537,42.91980210586661,8.629913108410948
2017-08-31,3.1173750000000005,0.9666666666666668,0.1739555555555547,14.19625,99.2125,9.699999999999996,138.8,0.105,86,152.0,-19.96005856479378,1.5260346519994334,-15.0,0.882520510671851,290.64904167655607,0.3439315149132,0.8834988286850514,1.0813358466120615,42.87339173346889,8.324157797480023
