Date,thermD,MLD,swr,U,AirP,AirT,CC,Prec,RelHum,Inflow,W,delT,Ice_d,day_from_iceoff,NOX,O2,PO4-P,Tot-P,Si,NH4-N,Chl
2000-07-03,-12.5679,-11.81421591885224,613.3,2.073375,1008.6354166666666,18.05,0.01,4.300000000000001,70.0625,2.94964,7.296590643540745,8.876371383666992,77,106.0,928.67534039742,9.353561930302204,9.344504860759443,29.506589069133245,2.129781674299475,15.822364029335445,10.407702818713323
2000-07-04,-1.0977,-11.316979798413891,501.5,2.19375,1007.675,19.55625,0.01,0.1,62.958333333333336,3.93232,29.46309372628956,8.875149726867676,77,107.0,928.3959211104923,9.35256531671954,9.361238918045435,30.509282458130762,2.0746684907908906,15.696210875278723,10.917121780984631
2000-07-05,-1.7911,-1.5973995450072076,401.9,3.0870833333333336,1009.2729166666668,15.264583333333334,0.01,6.15,82.20833333333333,3.28112,0.7188844460194999,11.04435396194458,77,108.0,968.3801919741488,9.423643605596633,9.895026988135816,31.099718392365997,2.0813203245970957,15.431458054976982,11.068830301448704
2000-07-06,-2.6047,-3.585436922489317,566.5,1.8092916666666667,1010.3479166666666,16.614583333333332,0.01,0.95,71.125,4.27269,1.0669282849953183,10.42393159866333,77,109.0,992.1101841107992,9.513997504262957,9.57880680917377,31.798287997212658,2.083354775580451,15.030063923473033,11.549539944715473
2000-07-07,-0.55,-3.726529149456852,368.6,3.653708333333333,1005.9958333333334,14.947916666666666,0.01,0.0,72.97916666666667,3.39231,5.355147266497347,10.343297481536863,77,110.0,990.5579492106551,9.558865797032395,8.984423753969875,31.70811126424739,2.0752692975243288,14.952332711738986,11.789420816563474
2000-07-08,-13.2212,-5.003761085006476,497.1,2.40025,1001.3020833333334,15.01875,0.01,0.0,61.583333333333336,2.93036,1.3804898191100947,10.178802490234377,77,111.0,987.0091784370691,9.606989974843994,9.114022358169992,33.19077417431369,2.1025615919440903,14.294425529087588,11.877199326100277
2000-07-09,-13.2978,-5.531688776447388,559.2,2.979041666666667,1000.5375,14.270833333333334,0.01,0.0,58.333333333333336,2.65734,6.53074299074079,9.813644409179688,77,112.0,960.5878944582181,9.639101601007832,9.166781508814555,34.71372131180555,2.1567241989092367,13.913681508023044,12.15711310260386
2000-07-10,-13.3745,-5.194559126840171,720.0,3.5519166666666666,1000.5958333333332,14.358333333333334,0.01,0.0,73.58333333333333,2.47136,2.3052355859377003,9.929041862487791,77,113.0,968.2006207460544,9.673257111221995,8.949006645074244,32.81493270883881,2.235836657097169,13.996476552435883,12.137210146690203
2000-07-11,-6.1004,-5.972284363101361,681.6,5.638625,1000.4958333333334,16.506249999999998,0.01,2.3,76.9375,4.39182,2.033494568393833,9.934812545776367,77,114.0,990.9878331483413,9.69181841678965,8.931016562425691,31.153808171879838,2.3352162749936762,14.34055708543363,12.058750432457371
2000-07-12,-8.5583,-8.248079807387224,181.4,3.943666666666666,998.09375,14.889583333333334,0.01,9.7,93.58333333333331,3.71828,1.679468322070478,9.723548412322998,77,115.0,1000.5301174657527,9.5371909417143,8.913864931626778,29.57485323928285,2.3362752849236537,14.752285952815756,11.748475839018921
2000-07-13,-8.715,-9.178753126190283,376.8,3.4240833333333334,989.2125,15.835416666666667,0.01,2.8000000000000003,89.52083333333333,6.19964,3.952923211090918,9.613518714904783,77,116.0,987.7417853143542,9.297998808209396,9.130456159213749,28.40469554575801,2.3162278708789885,15.318341747525212,11.289897709232724
2000-07-14,-10.1911,-9.478098395251475,632.0,6.447875,995.7083333333334,13.347916666666668,0.01,2.65,87.0625,6.2129,5.139638216917143,9.312089920043944,77,117.0,988.9792196452511,9.18054389363308,9.264785392246223,29.044540882862204,2.29010425347235,15.645871336179932,11.165151714322036
2000-07-15,-12.5594,-11.833338946164533,257.0,3.2335833333333333,1002.7833333333332,13.4625,0.01,6.5,86.70833333333333,4.79075,2.3252832394712093,8.806767463684082,77,118.0,989.5199786750924,9.126467647897844,9.751157121920386,28.282010559124085,2.2182071443506994,16.05588987918025,11.056767880474846
2000-07-16,-12.5768,-11.476780315735292,192.9,2.427875,1002.625,14.670833333333334,0.01,10.0,93.29166666666669,8.67702,8.002169663062528,8.700752258300781,77,119.0,1006.6636478360122,9.072744169453982,10.266015728097203,27.596484324992325,2.154742947439242,16.226572143772106,10.783446259669306
2000-07-17,-12.4056,-11.692409849979772,560.4,2.5344166666666665,1008.7125,17.641666666666666,0.01,0.7,80.41666666666667,7.03995,21.02250757840224,8.468133926391602,77,120.0,1000.1027700429203,9.002427615520723,10.50825764607181,30.653226505040816,2.025131178780677,16.23418608558583,10.785009042798192
2000-07-18,-12.6307,-11.343805664483565,319.2,2.674875,1004.3270833333332,15.975,0.01,0.15,86.58333333333333,5.396,18.933587742590216,8.425482749938965,77,121.0,985.9185825344059,8.903381700289822,10.572463105870439,32.864076208514255,1.918635121465711,15.87519968738438,10.578111762172577
2000-07-19,-12.8335,-3.996973105719498,210.2,2.527875,999.7270833333332,16.587500000000002,0.01,17.15,91.52083333333331,6.11422,2.1621218229573658,8.81786823272705,77,122.0,944.9745366892352,8.840388977340938,10.693634906760348,34.1177262803336,1.9105471728563665,15.249778854825507,10.641921194488134
2000-07-20,-13.0214,-5.237986364502935,172.1,2.510001718441645,1007.5164351851852,15.511458333333332,0.01,11.994444444444444,95.03935185185183,8.38831,4.673564299489082,8.699297904968262,77,123.0,937.3185693848412,8.928466689817808,10.952959570300653,35.84164566005917,1.9251730600330212,15.454265137107916,10.638405376735642
2000-07-21,-13.1302,-6.723996094166614,611.7,2.792068908611933,1018.1346866096866,17.203125,0.01,0.7555555555555555,83.95904558404558,9.70436,6.37670619754192,8.525602340698242,77,124.0,920.233280899945,8.896559855831182,11.580388355129882,37.5485638646119,1.9896487729169074,14.926060453351814,10.618545141584216
2000-07-22,-13.213,-7.667120009676746,716.0,2.6619826455911,1017.8259615384616,19.6125,0.01,0.0,63.83493589743591,7.32817,7.09276536381395,8.51097583770752,77,125.0,873.326873498936,8.941863511863984,11.127579224440897,39.045742865127245,1.9892184286313335,14.666618518602222,10.82391679366533
2000-07-23,-0.9374,-3.9501410920328257,113.3,2.088801989952723,1014.174906716418,15.336458333333333,0.01,0.0,75.90671641791045,7.35012,2.454166668185638,9.161317825317385,77,126.0,864.2398688121699,9.083007866498248,10.549600335411856,39.91984744813908,2.040809006161716,14.815154670771829,11.144970926287467
2000-08-14,-2.7437,-2.119208318340589,635.2,3.3741176470588234,1018.9941176470588,19.423529411764704,0.01,0.0,62.588235294117645,3.02652,15.824123003923836,11.31032943725586,77,148.0,848.7973559702098,9.278664537976368,10.324192458251066,39.01616274312503,2.0550631312564662,14.510257762041608,11.425579859289925
2000-08-15,-3.4191,-3.145704081786488,625.5,4.709666666666666,1010.6083333333332,17.864583333333332,0.01,1.0,84.6875,2.88082,2.123171737177897,11.01356029510498,77,149.0,854.0089979228653,9.36433443751289,10.164534589611605,37.3568661690112,2.1730598695647156,14.425047392233344,11.845970713017278
2000-08-16,-4.2217,-5.517113803918872,496.2,3.662041666666666,1007.0541666666668,16.412499999999998,0.01,0.0,78.54166666666667,3.06862,1.2560362905876905,10.01694107055664,77,150.0,891.9229600229794,9.395119449687002,9.790969241012833,36.00060728743231,2.216985628131408,14.667173098708247,12.061504080423264
2000-08-17,-6.4589,-6.160799476986509,444.2,3.58375,1007.08125,15.754166666666668,0.01,1.5,75.5,2.80319,2.49558689069483,9.624549865722656,77,151.0,899.9771652272527,9.384692413435749,9.535084914439716,34.18030380940392,2.2680336091556432,14.101609308437023,12.132473095082924
2000-08-18,-7.3014,-6.752006683348175,666.5,4.462041666666667,1007.2854166666666,16.445833333333333,0.01,0.75,71.15972222222223,2.96758,2.9555590174043447,9.255887031555176,77,152.0,916.2705976506073,9.389622709762985,9.142735119039566,33.33659611356538,2.2415050949784434,14.202919155951616,12.20481291327882
2000-08-19,-7.9002,-7.662115979260163,626.7,4.420285714285714,1007.240909090909,16.789285714285715,0.01,0.0,65.42424242424242,2.74995,2.199151424544397,8.979093551635742,77,153.0,952.5800223904647,9.299468532829922,9.260620529424466,32.60270950665556,2.279304446752301,14.301945516165643,12.250771284485966
2000-08-21,-8.5609,-8.23506446249479,496.9,4.093823529411765,1006.9823529411764,15.85,0.01,0.0,69.1764705882353,2.40151,3.2650644341920927,8.777580261230469,77,155.0,970.4684328780124,9.115194247255895,9.468511126282406,32.13252164349499,2.2774462556247177,14.459200525461,12.019171975527161
2000-08-22,-9.2056,-9.07903968020804,701.0,2.150875,1010.8625,14.064583333333331,0.01,0.0,70.5,2.25499,3.580912343800416,8.407721519470215,77,156.0,979.8286730179132,8.936483885835958,9.415492642796782,31.869414393559445,2.3275830967114426,15.019896651464416,11.711450745487623
2000-08-23,-9.5607,-8.72450164282173,451.0,2.639458333333333,1014.325,12.741666666666667,0.01,0.0,62.04166666666666,2.13312,17.806200741515497,8.366710662841797,77,157.0,957.4774484735663,8.82521880536709,9.347370011624985,33.32947181832859,2.2014141407565315,14.91881939781072,11.307394540492373
2000-08-24,-9.6413,-6.484774536028889,291.5,2.53325,1008.6229166666668,11.677083333333334,0.01,1.9000000000000004,84.41666666666667,2.02489,6.236658703881532,8.368433952331543,77,158.0,916.7230305565939,8.757649360816407,9.40282142843382,34.241237698988265,2.1341641549858807,14.57187024565631,11.07063264879342
2000-08-25,-9.7341,-8.142290557660434,505.9,2.894833333333333,1016.23125,12.46875,0.01,0.0,72.41666666666667,2.47697,10.356120153400235,8.049421310424805,77,159.0,897.8424521089646,8.802426111331766,9.145889411586667,35.678501533952705,2.032464655484932,14.218357598135352,11.131470629298008
2000-08-26,-9.9254,-9.147051803576176,645.2,1.6245833333333335,1022.9583333333334,15.045833333333334,0.01,0.0,66.08333333333333,2.15675,9.79491568893533,7.697248458862305,77,160.0,855.9169422972438,8.833304298281123,8.937890791181673,35.42127344129075,1.9286523185171371,13.820181472920533,11.100061498916384
2000-08-27,-10.0867,-8.249857086403349,659.1,4.537541666666667,1024.8541666666667,15.475,0.01,0.0,71.20833333333333,1.96417,23.67378582847672,7.753849983215332,77,161.0,846.4672839450853,8.915671057155198,8.964895593428498,35.26036985182537,1.8474113644278485,13.80753682311545,11.062457205931
2000-08-28,-9.9074,-8.607038916575291,496.3,3.9654166666666666,1024.0666666666666,15.795833333333334,0.01,0.0,71.5,1.83058,2.291019529934568,7.882004737854004,77,162.0,831.4054779250198,8.960642645548232,8.914401466073153,35.55810288961435,1.8511380868811482,13.47984093547804,11.093650619566075
2000-08-29,-9.918,-9.16617627714672,570.1,4.170208333333334,1019.31875,16.122916666666665,0.01,0.0,78.95833333333333,1.72546,3.535612955412176,7.895012855529785,77,163.0,841.8497401832857,8.915683853943449,9.056955501080934,34.634941715593634,1.8349060173664835,13.326937752374832,11.158070081338673
2000-08-30,-10.0622,-9.614368255304631,440.0,2.51375,1014.2791666666668,15.595833333333331,0.01,8.6,81.60416666666667,1.63516,3.497392549860819,7.894966125488281,77,164.0,847.663277444431,8.91084714134202,9.614812857958464,33.65423285096525,1.9016245880244307,13.314021805411139,11.14898151335441
2000-08-31,-10.1407,-9.223330554162866,429.2,0.90925,1009.9083333333332,12.025,0.01,0.1,87.89583333333333,4.29189,14.780595640246052,7.863906860351562,77,165.0,846.4931855041795,8.907282960890212,9.314027913319437,33.271760127930335,1.841138620683545,13.354871272218073,11.144824188659628
2000-09-01,-10.3084,-8.255288290491043,429.5,1.31025,1007.43125,12.889583333333334,0.01,0.15,83.125,3.0442,82.20369962755488,7.739333152770996,77,166.0,846.529894441426,8.854854842457689,9.461969746249922,32.298379629374175,1.8370004485364155,13.317222237788505,10.988546192631903
2000-09-02,-10.526,-8.251574652585205,537.4,2.8164583333333333,1004.3729166666668,14.429166666666667,0.01,0.0,77.14583333333333,2.43646,36.13506396601724,7.648857116699219,77,167.0,864.1499441616523,8.837639823260288,9.481625884006165,31.599932948519577,1.8677051820916508,13.368376238982867,10.924764508010773
2000-09-03,-10.6615,-5.823802587607264,248.5,6.560333333333333,1007.4708333333332,11.075,0.01,0.3,78.75,2.11505,2.444319288916362,7.680685043334961,77,168.0,878.2304867207048,8.817310243222067,9.531092442146962,30.868755196372852,1.9469005953768652,13.910849551599012,10.501434031774341
2000-09-04,-12.2868,-11.861734623308772,403.0,4.571791666666667,1012.9583333333334,9.470833333333331,0.01,0.0,71.27083333333333,2.04844,1.8371398575378777,6.8489274978637695,77,169.0,900.9111489963167,8.913302637423186,9.390297756049234,30.662354416335084,1.9243672627103208,14.349323354385817,10.113943993320472
2000-09-05,-13.1403,-12.731976151966364,568.1,2.864708333333333,1016.3875,8.629166666666666,0.01,0.0,75.125,1.86464,3.6970787826571,6.279881477355957,77,170.0,894.6705912363876,8.934202233215212,9.373355560209532,30.690823809752686,1.9033145413767525,14.414632947066467,9.660973223609487
2000-09-06,-13.3987,-12.762380943658004,410.8,3.701166666666667,1013.2520833333332,11.04375,0.01,0.0,73.0625,1.73741,14.378964208778443,5.965231895446777,77,171.0,917.812602345167,9.037251091534626,8.861900188288823,30.29173692616282,1.8258313914317779,14.804168710665886,9.453464881659732
2000-09-07,-13.4629,-12.76003555390704,430.3,5.260291666666666,1012.8166666666666,13.175,0.01,0.0,73.70833333333333,1.63745,4.737962216298401,5.781015396118164,77,172.0,944.5318533569223,9.094162407863212,8.941810723665457,30.24813776136508,1.868077132200088,15.371252304472458,9.358058680224996
2000-09-08,-13.6845,-13.754555170947238,280.8,7.680833333333333,1007.1229166666668,14.008333333333333,0.01,2.95,79.58333333333333,2.54289,2.55990470205911,5.53504753112793,77,173.0,974.9458858851125,9.12203839257909,9.996754303372429,30.497094761311583,1.9078584548924087,16.06110897625138,9.314913112868414
2000-09-09,-16.9128,-16.627876974717406,574.3,6.578666666666667,1009.0541666666668,14.447916666666666,0.01,0.0,68.35416666666667,2.15597,1.7138867873501218,4.932268142700195,77,174.0,1004.061897741198,9.187264634202108,11.042169313143459,32.267366993125115,1.9909006037260204,16.444962717319385,9.228386199179608
2000-09-10,-17.6492,-17.775915590086495,557.2,4.606791666666667,1009.85625,13.454166666666666,0.01,0.0,66.64583333333333,1.85432,2.310195640682282,4.689714431762695,77,175.0,1009.1520841237532,9.15411624080208,11.99454820394192,33.746219534878456,2.010366143295043,15.68454140811616,9.507983324969663
2000-09-11,-18.5361,-18.111536923224392,552.4,2.410625,1013.1625,10.9,0.01,0.0,62.35416666666666,1.72777,4.964728550334071,4.571850776672363,77,176.0,977.655418661697,9.091853369205799,12.921938394102067,35.01250121190392,2.0477651364960656,14.80964988461167,9.693897301294413
2000-09-12,-18.5783,-15.765342819141512,489.2,2.122583333333333,1016.6016666666666,9.29375,0.0095833333333333,0.0,72.52083333333333,1.58789,19.938174425540588,4.562078475952148,77,177.0,984.8325299518018,9.144744671742327,13.157453174138135,36.255670161720914,2.088338807747623,14.247552893617994,9.69825835684127
2000-09-13,-18.5811,-14.615543907657498,489.7,2.4737916666666666,1017.565,8.1,0.01,0.0,77.20833333333333,1.48657,21.77745308820347,4.5150651931762695,77,178.0,976.3676244828031,9.132587560574978,13.321953724881661,37.619277331330366,2.1754836796358608,13.698919262049644,9.638916999204833
2000-09-14,-18.5788,-13.18106164202919,500.1,3.639166666666666,1021.9229166666668,8.020833333333334,0.01,0.2,83.3125,1.4293,10.659323796222962,4.470264434814453,77,179.0,973.2952344221006,9.177350619490413,14.407016142012013,38.42096062043834,2.22225959574076,13.208484015767711,9.311082688061617
2000-09-15,-18.5635,-16.227014556264354,501.6,1.5661250000000002,1024.3375,7.6875,0.01,0.2,78.0,1.57253,5.309219143129881,4.295968055725098,77,180.0,953.6164442820437,9.248305676281593,14.829160349160654,39.52804994011042,2.283686373664083,12.472744328576477,8.916097484846317
2000-09-16,-18.0801,-16.73005291503191,473.1,3.5105,1020.2270833333332,8.75,0.01,0.0,77.375,1.40904,40.60078436160212,4.12399959564209,77,181.0,955.6148079855632,9.26082290486039,14.766597938682342,38.468390346544744,2.262014221827562,12.160473008310147,8.486721139405816
2000-09-17,-18.0416,-16.735215721614473,415.8,4.024166666666667,1019.2083333333334,8.5375,0.01,0.0,76.95833333333333,1.30252,4.91369532471716,4.005242347717285,77,182.0,962.3746832632752,9.34538138901753,15.35386668047015,37.719261662124104,2.254332283839827,12.163702823115184,7.956962512512134
2000-09-18,-18.391,-17.639953036421957,468.4,4.167708333333333,1020.46875,9.285416666666666,0.01,0.0,74.75,1.22288,3.8937692327017626,3.831758499145508,77,183.0,991.7809022581972,9.336351828270931,16.52634210972041,36.484015984355764,2.2483193325822217,12.35894063790597,7.558712338348165
2000-09-19,-18.8796,-18.24782096199793,437.5,1.9729166666666669,1023.64375,8.160416666666666,0.01,0.0,76.625,1.15671,3.5353885666556075,3.6739540100097656,77,184.0,993.1087746415349,9.300389780309564,18.52668303970157,36.13816986148553,2.257346260120285,12.39803806416872,7.202068456403745
2000-09-20,-19.1559,-18.651781381155462,491.8,1.2229583333333334,1026.0333333333333,7.635416666666667,0.01,0.0,75.25,1.09799,25.57059553384254,3.505765914916992,77,185.0,987.7540478372215,9.287779754568616,19.43537975850617,35.82495002202372,2.251700546015488,12.419187750646216,6.908221503776185
2000-09-21,-19.3742,-17.265543296163205,390.1,2.3517916666666667,1030.18125,7.4875,0.01,0.0,88.20833333333333,1.04397,45.46905305991799,3.429877281188965,77,186.0,984.0296655447576,9.228908078310182,19.613251846020482,36.22047294320598,2.2374533952894615,12.193639104010197,6.7865895117244195
