Date	thermD	U	AirT	Prec	RelHum	swr	CC	MLD	W	delT	Ice_d	day_from_iceoff	NOX-N	PO4-P	Tot-P	NH4-N	Si	Chl
1990-06-21	-6.9535	6.150859727763672	16.1525	3.55	67.625	226.317	0.80625	-7.216431730298034	0.4769088599727811	2.495760917663574	2.0	143.0	106.31830596923828	6.0637311935424805	44.53868103027344	16.54654884338379	1.0815523862838745	17.840560913085938
1990-06-22	-9.012	4.2312897431663785	15.165	8.32	82.75	99.263	0.9775	-9.24919453272956	0.6147052795696947	2.099111557006836	2.0	144.0	82.88185119628906	7.816201210021973	38.27939987182617	13.76285457611084	0.9549025893211365	18.785400390625
1990-06-23	-9.9793	2.746004199286665	15.5775	6.77	81.0	224.79	0.81375	-9.68756513515557	1.317236040822993	1.844679832458496	2.0	145.0	65.65790557861328	7.396369457244873	36.182769775390625	12.522348403930664	0.8410220742225647	18.20039176940918
1990-06-24	-10.0174	1.7355936034250643	15.4775	0.42	68.875	218.413	0.7225	-8.896249568942999	3.959360284604253	1.789937973022461	2.0	146.0	46.96656036376953	7.3142900466918945	36.72467041015625	14.261042594909668	0.6739474534988403	18.68618392944336
1990-06-25	-10.0237	3.5922904644878035	17.29	0.02	60.25	340.74	0.4825	-3.716399250453639	0.5380124197080722	2.023214340209961	2.0	147.0	35.62453842163086	6.559477806091309	37.9490966796875	22.764175415039062	0.4005606770515442	19.075000762939453
1990-06-26	-10.0161	6.168117020462971	16.665	0.03	57.875	343.649	0.375	-7.339334453975904	0.404713068460988	1.9307231903076167	2.0	148.0	-5.581892967224121	5.83738374710083	35.24543380737305	22.413434982299805	0.2661466598510742	19.198287963867188
1990-06-27	-8.9953	3.3486616962974924	17.115	0.04	56.25	346.317	0.28	-9.04988502239153	0.6509178917864944	1.8402442932128904	2.0	149.0	-13.40283489227295	4.866573810577393	31.645254135131836	18.376811981201172	0.21257367730140686	20.42914581298828
1990-06-28	-9.9693	1.887525351650939	15.19	14.2	86.625	131.567	0.82	-9.016022354964324	3.133398936206905	1.7908573150634766	2.0	150.0	-10.171329498291016	3.5377309322357178	32.68910217285156	17.295434951782227	0.1308891624212265	23.254261016845703
1990-06-29	-9.9938	7.141518242817839	16.865	0.11	59.125	317.395	0.51	-10.009061305913834	0.741872893638562	1.6383399963378906	2.0	151.0	-8.785501480102539	2.654752492904663	30.82621192932129	13.54421329498291	0.12893898785114288	21.76729965209961
1990-06-30	-11.0047	0.234595729394207	16.3025	0.0	58.875	312.836	0.4325	-10.941161140247994	1.331854959495171	1.4391613006591797	2.0	152.0	-17.77846908569336	2.9200944900512695	29.011117935180664	15.839937210083008	0.0855763778090477	22.929603576660156
1990-07-01	-11.9368	5.001582757300433	15.765	0.0	61.875	234.899	0.805	-8.785437773829159	2.263849057721266	1.4731578826904297	2.0	153.0	25.650962829589844	3.1360888481140137	37.894683837890625	18.06058120727539	0.1333809643983841	23.413097381591797
1990-07-02	-11.9528	2.105993122317829	15.04	11.08	78.125	248.698	0.77375	-8.684301005310017	0.8040630793372017	1.321821212768555	2.0	154.0	86.89244079589844	4.108885765075684	47.82931900024414	15.391851425170898	0.2050725519657135	24.674623489379883
1990-07-03	-10.026	5.469286009446297	14.315	1.59	70.875	220.603	0.735	-10.504917891402478	0.8338978304325484	1.138662338256836	2.0	155.0	84.86863708496094	4.972910404205322	54.136878967285156	11.889181137084961	0.2229834496974945	25.620830535888672
1990-07-04	-12.9486	4.622288563309305	15.0025	0.0	59.75	339.864	0.36	-13.225517558354197	0.4912932722529411	0.7209815979003906	2.0	156.0	46.38965606689453	5.482715129852295	56.26393127441406	17.461132049560547	0.18366111814975739	24.993806838989258
1990-07-05	-17.8	2.7180717544796344	14.0775	0.34	68.875	216.604	0.735	-14.029495965858937	0.6009611969037413	0.4078655242919922	2.0	157.0	26.824573516845703	6.1454057693481445	56.453643798828125	18.984872817993164	0.16155284643173218	25.204374313354492
1990-07-06	-17.8	1.970519938525109	14.4775	14.8	84.125	217.385	0.85125	-18.0	1.2126980810277772	0.1361122131347656	2.0	158.0	55.71683883666992	5.629222393035889	52.739200592041016	12.974141120910645	0.14094460010528564	25.43185806274414
1990-07-07	-17.8	3.2660852546473738	15.04	1.82	77.375	226.621	0.6475	-18.0	0.7135986641209006	0.1024532318115234	2.0	159.0	36.3871955871582	5.9991044998168945	48.4723014831543	14.35634994506836	0.1122608333826065	24.851863861083984
1990-07-08	-17.8	4.250967628816997	14.9775	1.27	73.5	272.266	0.63125	-18.0	0.2420063766372053	0.1065998077392578	2.0	160.0	23.839426040649414	5.925344944000244	42.65824508666992	20.038904190063477	0.08414871990680695	23.88082504272461
1990-07-09	-17.8	5.675801464606122	14.9775	6.15	74.75	257.417	0.735	-18.0	0.0406183509497082	0.0316524505615234	2.0	161.0	26.929370880126953	5.84165620803833	40.20792007446289	25.742778778076172	0.09009826183319092	23.786256790161133
1990-07-10	-17.8	4.534012089198705	14.365	3.28	71.0	282.738	0.5125	-18.0	0.0012115169637689	-0.0011615753173828	2.0	162.0	26.517030715942383	5.599508762359619	42.108551025390625	26.3802490234375	0.08982426673173904	24.281543731689453
1990-07-11	-17.8	4.421098297510473	15.165	1.18	74.125	205.745	0.7475	-18.0	0.0031250009736435	-0.000558853149414	2.0	163.0	35.780555725097656	5.249631881713867	47.588565826416016	19.78178596496582	0.09198717027902603	27.24774742126465
1990-07-12	-17.8	6.282244106656872	15.6775	0.77	60.75	305.362	0.49875	-18.0	0.0014389332210742	-0.0014114379882812	2.0	164.0	11.662879943847656	5.018367767333984	46.61682891845703	18.66065788269043	0.04839466139674187	27.032495498657227
1990-07-13	-17.8	3.735691504343608	14.4775	0.72	62.875	284.644	0.64625	-18.0	0.0	0.0004405975341796	2.0	165.0	5.3511552810668945	4.461049556732178	45.42951202392578	20.64132308959961	0.039359427988529205	27.056671142578125
1990-07-14	-17.8	5.582520607048845	14.69	0.21	53.75	306.826	0.63875	-18.0	0.0004719075695065	0.0010032653808593	2.0	166.0	-4.131667137145996	3.6004936695098877	43.07907485961914	17.99042510986328	0.0401606410741806	28.44681167602539
1990-07-15	-17.8	7.263347438724448	16.415	0.01	54.375	279.451	0.71	-18.0	0.001002237472521	-0.0022354125976562	2.0	167.0	-4.9792375564575195	3.058651924133301	43.321510314941406	17.995349884033203	0.05457446351647377	28.38561248779297
1990-07-16	-17.8	7.75050225187052	15.0275	0.23	74.5	217.412	0.8225	-18.0	0.0016662026071896	-0.0021381378173828	2.0	168.0	0.6415637135505676	3.199941396713257	46.01490020751953	19.147974014282227	0.0510643906891346	30.145828247070312
1990-07-17	-17.8	7.810437827836542	15.5275	8.68	84.5	164.95	0.925	-18.0	0.0010360007194914	-0.0016670227050781	2.0	169.0	7.38847541809082	4.769567966461182	49.645416259765625	16.451148986816406	0.0786145031452179	32.39862823486328
1990-07-18	-17.8	6.652044387348148	15.3525	4.41	82.375	125.065	0.9575	-18.0	0.0006043820912991	-0.0015945434570312	2.0	170.0	16.99456214904785	7.270460605621338	57.52187728881836	13.282979965209961	0.12031208723783493	32.922035217285156
1990-07-19	-17.8	5.351357486948989	13.8525	4.98	87.375	99.001	0.985	-18.0	0.0023377114002632	-0.0030345916748046	2.0	171.0	37.8549919128418	7.866561412811279	56.715423583984375	9.371315002441406	0.17702016234397888	31.677942276000977
1990-07-20	-17.8	4.544563115003465	15.8525	1.76	82.375	156.988	0.75125	-18.0	0.0008589784550827	-0.0015029907226562	2.0	172.0	36.36138153076172	6.871520042419434	53.65874099731445	9.214523315429688	0.18189923465251923	28.32267189025879
1990-07-21	-17.8	3.325632106269423	17.49	4.27	76.125	275.015	0.51375	-18.0	0.1189707129536795	0.0619106292724609	2.0	173.0	25.765052795410156	5.478580951690674	46.88825607299805	15.187403678894043	0.20002707839012146	25.548095703125
1990-07-22	-17.8	4.910668750600574	14.515	7.6	69.125	174.917	0.84625	-10.04220133039054	0.1644337154902596	0.3051719665527344	2.0	174.0	18.491497039794922	4.4005537033081055	45.50532531738281	15.69584846496582	0.18236330151557922	25.20010757446289
1990-07-23	-17.8	5.090850286604882	14.215	3.81	81.75	122.602	0.9375	-18.0	0.1222727657226111	0.1039752960205078	2.0	175.0	22.098182678222656	4.818170547485352	43.30453872680664	14.501940727233887	0.16208241879940033	25.052898406982422
1990-07-24	-17.8	5.615790551260347	15.365	1.2	84.0	129.854	0.87	-18.0	0.002176698364465	-0.0021934509277343	2.0	176.0	32.52987289428711	5.847570896148682	40.84157180786133	13.145013809204102	0.16460569202899933	25.190881729125977
1990-07-25	-17.8	4.113309665737556	15.7275	0.01	63.25	303.499	0.295	-18.0	0.0062698244790193	0.0041542053222656	2.0	177.0	27.764772415161133	6.3973236083984375	40.16878890991211	16.766544342041016	0.1755799949169159	24.090049743652344
1990-07-26	-17.8	1.715955113959861	16.9025	0.01	61.875	308.401	0.295	-18.0	0.4024560577845139	0.0730228424072265	2.0	178.0	8.90725326538086	6.346102714538574	41.94123077392578	18.16978645324707	0.13088729977607727	23.040857315063477
1990-07-27	-1.6454	2.1148406042181995	19.6775	0.0	59.5	309.57	0.15625	-2.7849489111221337	0.2377348576087198	0.7996177673339844	2.0	179.0	-10.150532722473145	3.478174924850464	35.53025817871094	16.361698150634766	0.09398078173398972	22.31574249267578
1990-07-28	-1.0306	2.1530654019327886	21.365	0.0	53.625	305.232	0.285	-1.167015202778242	0.0970439407534496	2.1782989501953125	2.0	180.0	-25.176939010620117	2.2453534603118896	35.274085998535156	15.02298355102539	0.08710071444511414	21.31551170349121
1990-07-29	-1.056	0.5608186677750662	16.0025	4.73	84.875	121.785	0.75	-1.0724464010998749	0.2734032780137774	2.765344619750977	2.0	181.0	-16.6324462890625	3.595921754837036	41.743709564208984	12.697715759277344	0.09336158633232117	23.03630256652832
1990-07-30	-1.9169	1.860847106326847	17.7025	0.3	73.875	286.051	0.53125	-1.1673588899194316	0.3548980857718762	2.665008544921875	2.0	182.0	0.12379816174507141	3.575465202331543	43.027252197265625	12.092870712280273	0.11929778009653091	22.61077308654785
1990-07-31	-1.8944	1.674671609599924	16.8275	5.39	85.0	165.0	0.81875	-1.5921802360881876	0.3368742393666804	2.742534637451172	2.0	183.0	16.299365997314453	5.6550798416137695	47.57758331298828	10.660257339477539	0.15327219665050507	26.142831802368164
1990-08-01	-2.9188	4.207539039108847	17.64	3.81	72.75	275.041	0.64375	-2.9751389944517843	0.3583730752276274	2.418909072875977	2.0	184.0	21.5195369720459	6.511253833770752	50.80479049682617	13.834550857543945	0.17831000685691833	29.939966201782227
1990-08-02	-3.8562	1.7788501377294266	19.915	0.0	64.0	274.109	0.625	-3.511757689420718	0.5147878393946747	2.391437530517578	2.0	185.0	18.088520050048828	6.270149230957031	51.07534408569336	16.108366012573242	0.18507003784179688	29.10786247253418
1990-08-03	-2.9913	4.332303262988408	21.165	0.0	57.625	292.676	0.3375	-3.063042120184677	0.4158022387944916	2.774347305297852	2.0	186.0	12.985960960388184	5.871903896331787	50.35444641113281	18.262128829956055	0.1707485467195511	28.458419799804688
1990-08-04	-4.9167	5.89839133260078	20.89	0.15	61.25	201.476	0.56625	-5.141444979801425	0.2636532094688095	2.565357208251953	2.0	187.0	16.620502471923828	6.5701727867126465	54.97732925415039	16.99754524230957	0.133115753531456	29.69679832458496
1990-08-05	-6.9298	6.763950918749337	18.79	0.02	60.0	238.718	0.52375	-7.260948001897042	0.2854629410741285	2.141056060791016	2.0	188.0	21.837369918823242	8.018007278442383	57.71182632446289	16.386825561523438	0.10334774106740952	30.948293685913086
1990-08-06	-8.8589	3.5736614627018044	14.1525	2.83	71.25	230.634	0.5225	-8.738343910216413	0.533525896145961	1.818208694458008	2.0	189.0	14.280409812927246	7.391759395599365	55.9960823059082	10.81827449798584	0.09723705053329468	29.122844696044922
1990-08-07	-9.9212	2.691273658744127	14.465	0.1	60.875	282.754	0.36375	-9.212978395575782	1.8590179260084576	1.4341964721679688	2.0	190.0	15.187650680541992	7.3173828125	53.372371673583984	12.421476364135742	0.0864124745130539	28.43364715576172
1990-08-08	-10.9217	5.614804962385159	13.6275	0.57	79.375	135.718	0.745	-11.340334965835025	0.717953447644523	1.009540557861328	2.0	191.0	11.829959869384766	8.841968536376953	58.177642822265625	11.138522148132324	0.09632229059934616	29.53521728515625
1990-08-09	-17.8	1.5006628743658583	14.2275	2.04	79.375	196.332	0.7125	-13.035027200922336	0.6868609806433481	0.5011100769042969	2.0	192.0	12.748998641967773	8.040912628173828	56.1838493347168	9.857040405273438	0.1282496452331543	28.97950553894043
1990-08-10	-17.8	2.4680267928043245	14.04	2.13	66.125	273.098	0.35	-13.19008538746471	1.724906964867538	0.272491455078125	2.0	193.0	13.478948593139648	6.913114070892334	50.52264404296875	13.264945983886719	0.12034347653388977	28.170751571655273
1990-08-11	-17.8	1.9601691970975363	15.99	0.05	62.875	271.593	0.27125	-18.0	1.157393736329161	0.1178169250488281	2.0	194.0	13.030105590820312	6.223576545715332	48.774349212646484	16.874826431274414	0.10354097932577133	26.654014587402344
1990-08-12	-17.8	1.6949845592954529	15.3525	0.02	77.125	186.305	0.53375	-18.0	1.555420344781116	0.1066703796386718	2.0	195.0	13.820281982421875	6.611316204071045	53.156795501708984	15.17913818359375	0.1045694425702095	26.91754722595215
1990-08-13	-17.8	2.7040511419211364	17.04	5.42	80.125	185.766	0.7875	-4.2368355681383205	0.1674661551533062	0.3066043853759765	2.0	196.0	16.377777099609375	6.931973457336426	53.75148391723633	12.251739501953125	0.10303022712469101	27.061893463134766
1990-08-14	-17.8	2.38944006581563	17.0525	7.64	84.25	136.092	0.7775	-5.16756812395557	0.2238903077412723	0.3578510284423828	2.0	197.0	16.812952041625977	8.073487281799316	50.99686050415039	9.617864608764648	0.12883484363555908	26.879756927490234
1990-08-15	-17.8	1.5725885557338255	17.765	0.16	79.125	189.774	0.74375	-5.487309596644295	0.482330175908069	0.4068946838378906	2.0	198.0	28.337844848632812	7.10394811630249	48.08934783935547	9.15126895904541	0.13641133904457092	26.771621704101562
1990-08-16	-3.9908	4.427044592967751	17.3025	4.74	82.875	114.155	0.835	-5.705946284841719	0.262228514247579	0.4938735961914062	2.0	199.0	20.095922470092773	7.38154935836792	43.28047180175781	8.554849624633789	0.13708162307739258	28.100496292114258
1990-08-17	-17.8	2.60464526435463	17.19	1.9	76.125	178.528	0.845	-8.249063156116241	0.2202010041356195	0.3853702545166015	2.0	200.0	15.645870208740234	5.702507495880127	44.848934173583984	9.513571739196777	0.13985301554203033	26.73395538330078
1990-08-18	-17.8	2.680968225287275	14.7775	1.65	74.75	208.589	0.62	-9.1587577807516	0.6208686021368338	0.3410263061523437	2.0	201.0	17.27625274658203	4.694202899932861	43.860107421875	11.8873872756958	0.11464156210422516	26.60561180114746
1990-08-19	-17.8	2.294868341130924	14.4275	1.71	79.5	186.15	0.64	-10.69453029733351	0.5799236035024862	0.2063751220703125	2.0	202.0	18.64381980895996	4.324487209320068	43.271297454833984	13.111132621765137	0.1245519369840622	26.170143127441406
1990-08-20	-17.8	2.953012563997146	14.1775	0.19	72.0	203.69	0.6075	-18.0	0.2155439240622262	0.0313186645507812	2.0	203.0	20.04231834411621	4.2244672775268555	43.459659576416016	13.641755104064941	0.12512871623039246	26.65605926513672
1990-08-21	-17.8	5.259587748222288	15.9275	0.26	72.125	232.965	0.51375	-18.0	0.0066557541876828	-0.0028057098388671	2.0	204.0	25.399805068969727	4.721644878387451	43.45810317993164	14.003328323364258	0.14586880803108215	26.783838272094727
1990-08-22	-17.8	3.5499034427889726	16.2525	0.02	62.375	214.333	0.4925	-18.0	0.002744683516903	-0.0016365051269531	2.0	205.0	18.48955726623535	5.70383882522583	47.28032684326172	13.292699813842773	0.07561474293470383	28.175048828125
1990-08-23	-17.8	5.818177939118913	15.3775	0.17	55.375	234.713	0.41125	-18.0	0.0042058843534735	-0.0037956237792968	2.0	206.0	24.439786911010742	7.231075763702393	53.39417266845703	13.460505485534668	0.06972420960664749	27.767223358154297
1990-08-24	-17.8	1.8587685985955864	11.1275	0.92	81.25	114.538	0.72375	-18.0	0.0124900146915715	-0.0057258605957031	2.0	207.0	16.877294540405273	6.435536861419678	49.42899703979492	11.655172348022461	0.0717388167977333	30.914525985717773
1990-08-25	-17.8	2.1648376996035985	10.84	3.51	89.75	91.742	0.84375	-18.0	0.0682070310312028	-0.0048904418945312	2.0	208.0	16.56391716003418	3.782715320587158	46.566673278808594	12.273094177246094	0.09557957202196121	28.04345703125
1990-08-26	-17.8	6.1992589337859565	11.5775	0.14	65.375	229.9	0.24125	-18.0	0.0101814548383067	-0.0066566467285156	2.0	209.0	7.254526138305664	2.905979871749878	45.33119201660156	15.943604469299316	0.08127175271511078	27.316211700439453
1990-08-27	-17.8	2.0170981051066903	12.7025	0.04	64.0	197.429	0.52625	-18.0	0.0095777221004084	-0.005258560180664	2.0	210.0	-0.7560444474220276	2.348142147064209	47.394065856933594	17.583438873291016	0.06148182973265648	26.57524299621582
1990-08-28	-17.8	3.054772137574258	16.49	0.04	76.75	136.418	0.7625	-18.0	0.1099757378617033	0.0185375213623046	2.0	211.0	-4.904388427734375	3.0605247020721436	42.80926513671875	17.476364135742188	0.06771734356880188	25.99970245361328
1990-08-29	-17.8	2.0499711316564926	17.3275	0.01	73.875	127.852	0.715	-18.0	0.3422134828823125	0.0517406463623046	2.0	212.0	-4.93872594833374	3.547501802444458	38.669525146484375	17.485095977783203	0.08686566352844238	25.474262237548828
1990-08-30	-17.8	2.373856632676034	16.9275	0.02	79.75	201.908	0.565	-18.0	0.8468547335422025	0.09832763671875	2.0	213.0	-0.5596203207969666	3.4769814014434814	43.2411003112793	18.508834838867188	0.1016269400715828	26.010488510131836
1990-08-31	-3.9747	3.79105758042858	16.69	0.1	79.625	104.203	0.90625	-4.715016725517468	0.142154678199121	0.4640998840332031	2.0	214.0	14.34145450592041	5.134661674499512	42.952823638916016	17.778545379638672	0.11767051368951797	25.796112060546875
1990-09-01	-17.8	4.939121134182174	15.14	4.64	80.125	95.203	0.95	-18.0	0.2796179963892328	0.1885318756103515	2.0	215.0	17.947813034057617	3.6888222694396973	45.56114196777344	18.33243179321289	0.1302739679813385	25.93486785888672
1990-09-02	-17.8	3.6730558207710375	12.9775	20.07	91.125	57.985	0.9775	-18.0	0.1670800038222745	0.1079826354980468	2.0	216.0	17.8231143951416	1.2462295293807983	43.278160095214844	20.202138900756836	0.2011643946170807	24.657743453979492
1990-09-03	-17.8	3.3615928725271003	12.54	0.11	76.875	134.135	0.79125	-18.0	0.0100839234938954	-0.0045852661132812	2.0	217.0	30.594850540161133	2.1572959423065186	40.90005874633789	22.52881622314453	0.27988502383232117	24.227149963378906
1990-09-04	-17.8	3.0353475526906304	11.115	0.01	74.875	166.225	0.7025	-18.0	0.0197474946896422	-0.0043096542358398	2.0	218.0	39.58534240722656	3.9307546615600586	37.66276168823242	23.36478042602539	0.3629837930202484	24.638490676879883
